chgNo,description,CPT,revCode,chgAmt
101494,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,391.00
101495,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,215.75
101496,"US PELVIC ULTRASOUND, COMPLETE",76856,402,388.50
101497,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,395.00
101498,US THYROID ULTRASOUND,76536,402,244.75
101499,US CHEST ULTRASOUND,76604,402,142.50
101500,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,264.25
101501,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,337.00
101502,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,453.75
101503,"US PELVIC ULTRASOUND, COMPLETE",76856,402,457.50
101504,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,258.25
101505,US THYROID ULTRASOUND,76536,402,438.00
101506,US CHEST ULTRASOUND,76604,402,207.75
101507,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,466.50
101508,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,316.00
101509,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,342.75
101510,"US PELVIC ULTRASOUND, COMPLETE",76856,402,190.50
101511,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,374.25
101512,US THYROID ULTRASOUND,76536,402,390.00
101513,US CHEST ULTRASOUND,76604,402,384.75
101514,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,414.50
101515,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,240.25
101516,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,183.00
101517,"US PELVIC ULTRASOUND, COMPLETE",76856,402,388.75
101518,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,378.50
101519,US THYROID ULTRASOUND,76536,402,230.00
101520,US CHEST ULTRASOUND,76604,402,143.75
101521,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,133.50
101522,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,388.25
101523,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,147.00
101524,"US PELVIC ULTRASOUND, COMPLETE",76856,402,216.75
101525,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,435.50
101526,US THYROID ULTRASOUND,76536,402,463.25
101527,US CHEST ULTRASOUND,76604,402,366.00
101528,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,310.75
101529,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,235.50
101530,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,283.00
101531,"US PELVIC ULTRASOUND, COMPLETE",76856,402,315.75
101532,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,310.50
101533,US THYROID ULTRASOUND,76536,402,199.25
101534,US CHEST ULTRASOUND,76604,402,171.00
101535,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,263.75
101536,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,452.50
101537,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,417.25
101538,"US PELVIC ULTRASOUND, COMPLETE",76856,402,272.00
101539,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,346.75
101540,US THYROID ULTRASOUND,76536,402,263.50
101541,US CHEST ULTRASOUND,76604,402,417.00
101542,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,399.75
101543,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,261.50
101544,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,146.25
101545,"US PELVIC ULTRASOUND, COMPLETE",76856,402,234.00
101546,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,372.75
101547,US THYROID ULTRASOUND,76536,402,340.50
101548,US CHEST ULTRASOUND,76604,402,338.25
101549,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,160.00
101550,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,405.75
101551,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,203.50
101552,"US PELVIC ULTRASOUND, COMPLETE",76856,402,335.00
101553,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,408.75
101554,US THYROID ULTRASOUND,76536,402,379.50
101555,US CHEST ULTRASOUND,76604,402,295.25
101556,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,382.00
101557,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,289.75
101558,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,389.50
101559,"US PELVIC ULTRASOUND, COMPLETE",76856,402,337.25
101560,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,151.00
101561,US THYROID ULTRASOUND,76536,402,216.75
101562,US CHEST ULTRASOUND,76604,402,425.50
101563,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,357.00
101564,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,386.75
101565,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,156.50
101566,"US PELVIC ULTRASOUND, COMPLETE",76856,402,217.25
101567,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,204.00
101568,US THYROID ULTRASOUND,76536,402,289.75
101569,US CHEST ULTRASOUND,76604,402,357.50
101570,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,256.25
101571,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,254.00
101572,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,481.75
101573,"US PELVIC ULTRASOUND, COMPLETE",76856,402,305.50
101574,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,389.00
101575,US THYROID ULTRASOUND,76536,402,361.75
101576,US CHEST ULTRASOUND,76604,402,368.50
101577,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,379.25
101578,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,209.00
101579,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,417.75
101580,"US PELVIC ULTRASOUND, COMPLETE",76856,402,205.50
101581,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,336.25
101582,US THYROID ULTRASOUND,76536,402,305.00
101583,US CHEST ULTRASOUND,76604,402,329.75
101584,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,402.50
101585,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,430.00
101586,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,147.75
101587,"US PELVIC ULTRASOUND, COMPLETE",76856,402,133.50
101588,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,361.25
101589,US THYROID ULTRASOUND,76536,402,200.00
101590,US CHEST ULTRASOUND,76604,402,271.75
101591,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,187.50
101592,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,147.25
101593,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,385.00
101594,"US PELVIC ULTRASOUND, COMPLETE",76856,402,323.75
101595,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,232.50
101596,US THYROID ULTRASOUND,76536,402,347.00
101597,US CHEST ULTRASOUND,76604,402,213.75
101598,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,302.50
101599,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,208.25
101600,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,328.00
101601,"US PELVIC ULTRASOUND, COMPLETE",76856,402,146.75
101602,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,353.50
101603,US THYROID ULTRASOUND,76536,402,420.25
101604,US CHEST ULTRASOUND,76604,402,217.00
101605,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,413.75
101606,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,221.50
101607,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,354.00
101608,"US PELVIC ULTRASOUND, COMPLETE",76856,402,323.75
101609,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,135.50
101610,US THYROID ULTRASOUND,76536,402,280.25
101611,US CHEST ULTRASOUND,76604,402,225.00
101612,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,367.75
101613,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,437.50
101614,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,452.25
101615,"US PELVIC ULTRASOUND, COMPLETE",76856,402,283.00
101616,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,264.75
101617,US THYROID ULTRASOUND,76536,402,183.50
101618,US CHEST ULTRASOUND,76604,402,260.00
101619,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,134.75
101620,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,170.50
101621,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,252.25
101622,"US PELVIC ULTRASOUND, COMPLETE",76856,402,216.00
101623,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,371.75
101624,US THYROID ULTRASOUND,76536,402,418.50
101625,US CHEST ULTRASOUND,76604,402,195.25
101626,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,173.00
101627,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,268.75
101628,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,383.50
101629,"US PELVIC ULTRASOUND, COMPLETE",76856,402,237.00
101630,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,305.75
101631,US THYROID ULTRASOUND,76536,402,438.50
101632,US CHEST ULTRASOUND,76604,402,182.25
101633,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,280.00
101634,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,344.75
101635,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,402.50
101636,"US PELVIC ULTRASOUND, COMPLETE",76856,402,458.25
101637,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,302.00
101638,US THYROID ULTRASOUND,76536,402,170.75
101639,US CHEST ULTRASOUND,76604,402,354.50
101640,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,155.00
101641,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,251.75
101642,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,371.50
101643,"US PELVIC ULTRASOUND, COMPLETE",76856,402,330.25
101644,US TRANSVAGINAL PELVIC ULTRASOUND,76830,402,379.00
101645,US THYROID ULTRASOUND,76536,402,177.75
101646,US CHEST ULTRASOUND,76604,402,397.50
101647,"US EXTREMITY ULTRASOUND, LIMITED",76882,402,259.25
101648,"US ABDOMINAL ULTRASOUND, COMPLETE",76700,402,345.00
101649,"US ABDOMINAL ULTRASOUND, LIMITED",76705,402,464.75
101650,CT HEAD CT WITHOUT CONTRAST,70450,351,1030.00
101651,CT HEAD CT WITH CONTRAST,70460,351,2085.75
101652,CT CHEST CT WITHOUT CONTRAST,71250,351,1365.50
101653,CT CHEST CT WITH CONTRAST,71260,351,1052.25
101654,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1575.00
101655,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1998.75
101656,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1389.50
101657,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,871.25
101658,CT PELVIS CT WITHOUT CONTRAST,72192,351,928.00
101659,CT HEAD CT WITHOUT CONTRAST,70450,351,1850.75
101660,CT HEAD CT WITH CONTRAST,70460,351,799.50
101661,CT CHEST CT WITHOUT CONTRAST,71250,351,1376.00
101662,CT CHEST CT WITH CONTRAST,71260,351,1349.75
101663,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1428.50
101664,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,790.25
101665,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,919.00
101666,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1229.75
101667,CT PELVIS CT WITHOUT CONTRAST,72192,351,1887.50
101668,CT HEAD CT WITHOUT CONTRAST,70450,351,1553.25
101669,CT HEAD CT WITH CONTRAST,70460,351,744.00
101670,CT CHEST CT WITHOUT CONTRAST,71250,351,1384.75
101671,CT CHEST CT WITH CONTRAST,71260,351,1941.50
101672,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1049.00
101673,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1259.75
101674,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1710.50
101675,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,2191.25
101676,CT PELVIS CT WITHOUT CONTRAST,72192,351,1991.00
101677,CT HEAD CT WITHOUT CONTRAST,70450,351,2161.75
101678,CT HEAD CT WITH CONTRAST,70460,351,858.50
101679,CT CHEST CT WITHOUT CONTRAST,71250,351,1643.25
101680,CT CHEST CT WITH CONTRAST,71260,351,1900.00
101681,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,596.75
101682,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,2098.50
101683,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,613.00
101684,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1531.75
101685,CT PELVIS CT WITHOUT CONTRAST,72192,351,1236.50
101686,CT HEAD CT WITHOUT CONTRAST,70450,351,1978.25
101687,CT HEAD CT WITH CONTRAST,70460,351,1233.00
101688,CT CHEST CT WITHOUT CONTRAST,71250,351,1596.75
101689,CT CHEST CT WITH CONTRAST,71260,351,1901.50
101690,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,2109.25
101691,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1600.00
101692,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1012.75
101693,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1345.50
101694,CT PELVIS CT WITHOUT CONTRAST,72192,351,2189.00
101695,CT HEAD CT WITHOUT CONTRAST,70450,351,2026.75
101696,CT HEAD CT WITH CONTRAST,70460,351,1626.50
101697,CT CHEST CT WITHOUT CONTRAST,71250,351,1381.25
101698,CT CHEST CT WITH CONTRAST,71260,351,1957.00
101699,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1266.75
101700,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,2093.50
101701,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1247.25
101702,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1581.00
101703,CT PELVIS CT WITHOUT CONTRAST,72192,351,608.75
101704,CT HEAD CT WITHOUT CONTRAST,70450,351,2075.50
101705,CT HEAD CT WITH CONTRAST,70460,351,659.00
101706,CT CHEST CT WITHOUT CONTRAST,71250,351,898.75
101707,CT CHEST CT WITH CONTRAST,71260,351,631.50
101708,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1389.25
101709,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1744.00
101710,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1902.75
101711,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1093.50
101712,CT PELVIS CT WITHOUT CONTRAST,72192,351,1222.25
101713,CT HEAD CT WITHOUT CONTRAST,70450,351,1560.00
101714,CT HEAD CT WITH CONTRAST,70460,351,1087.75
101715,CT CHEST CT WITHOUT CONTRAST,71250,351,1667.50
101716,CT CHEST CT WITH CONTRAST,71260,351,1636.00
101717,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,886.75
101718,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1141.50
101719,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1072.25
101720,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1389.00
101721,CT PELVIS CT WITHOUT CONTRAST,72192,351,1164.75
101722,CT HEAD CT WITHOUT CONTRAST,70450,351,1377.50
101723,CT HEAD CT WITH CONTRAST,70460,351,1390.25
101724,CT CHEST CT WITHOUT CONTRAST,71250,351,915.00
101725,CT CHEST CT WITH CONTRAST,71260,351,1506.75
101726,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1031.50
101727,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1600.00
101728,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,2096.75
101729,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,994.50
101730,CT PELVIS CT WITHOUT CONTRAST,72192,351,1541.25
101731,CT HEAD CT WITHOUT CONTRAST,70450,351,868.00
101732,CT HEAD CT WITH CONTRAST,70460,351,721.75
101733,CT CHEST CT WITHOUT CONTRAST,71250,351,848.50
101734,CT CHEST CT WITH CONTRAST,71260,351,1469.25
101735,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,614.00
101736,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1003.75
101737,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1492.50
101738,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1237.00
101739,CT PELVIS CT WITHOUT CONTRAST,72192,351,1945.75
101740,CT HEAD CT WITHOUT CONTRAST,70450,351,2163.50
101741,CT HEAD CT WITH CONTRAST,70460,351,948.25
101742,CT CHEST CT WITHOUT CONTRAST,71250,351,2000.00
101743,CT CHEST CT WITH CONTRAST,71260,351,656.75
101744,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,2125.50
101745,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1962.25
101746,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,968.00
101747,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,617.75
101748,CT PELVIS CT WITHOUT CONTRAST,72192,351,1069.50
101749,CT HEAD CT WITHOUT CONTRAST,70450,351,949.00
101750,CT HEAD CT WITH CONTRAST,70460,351,1349.75
101751,CT CHEST CT WITHOUT CONTRAST,71250,351,1829.50
101752,CT CHEST CT WITH CONTRAST,71260,351,636.25
101753,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1402.00
101754,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1252.75
101755,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1296.50
101756,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,2184.25
101757,CT PELVIS CT WITHOUT CONTRAST,72192,351,1743.00
101758,CT HEAD CT WITHOUT CONTRAST,70450,351,602.75
101759,CT HEAD CT WITH CONTRAST,70460,351,690.50
101760,CT CHEST CT WITHOUT CONTRAST,71250,351,1201.00
101761,CT CHEST CT WITH CONTRAST,71260,351,1088.75
101762,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,651.50
101763,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1466.25
101764,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1650.00
101765,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,969.75
101766,CT PELVIS CT WITHOUT CONTRAST,72192,351,1286.50
101767,CT HEAD CT WITHOUT CONTRAST,70450,351,2029.25
101768,CT HEAD CT WITH CONTRAST,70460,351,1163.00
101769,CT CHEST CT WITHOUT CONTRAST,71250,351,1324.75
101770,CT CHEST CT WITH CONTRAST,71260,351,1792.50
101771,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,2040.00
101772,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1361.75
101773,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,2157.50
101774,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,670.25
101775,CT PELVIS CT WITHOUT CONTRAST,72192,351,1001.00
101776,CT HEAD CT WITHOUT CONTRAST,70450,351,836.75
101777,CT HEAD CT WITH CONTRAST,70460,351,1751.50
101778,CT CHEST CT WITHOUT CONTRAST,71250,351,979.25
101779,CT CHEST CT WITH CONTRAST,71260,351,1131.00
101780,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1394.75
101781,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,888.50
101782,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1615.00
101783,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,855.75
101784,CT PELVIS CT WITHOUT CONTRAST,72192,351,1917.50
101785,CT HEAD CT WITHOUT CONTRAST,70450,351,944.25
101786,CT HEAD CT WITH CONTRAST,70460,351,1394.00
101787,CT CHEST CT WITHOUT CONTRAST,71250,351,2137.75
101788,CT CHEST CT WITH CONTRAST,71260,351,1366.50
101789,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1200.25
101790,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1302.00
101791,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,879.75
101792,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1512.50
101793,CT PELVIS CT WITHOUT CONTRAST,72192,351,1058.00
101794,CT HEAD CT WITHOUT CONTRAST,70450,351,1223.75
101795,CT HEAD CT WITH CONTRAST,70460,351,2111.50
101796,CT CHEST CT WITHOUT CONTRAST,71250,351,1482.25
101797,CT CHEST CT WITH CONTRAST,71260,351,1513.00
101798,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1292.75
101799,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1956.50
101800,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1947.25
101801,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1689.00
101802,CT PELVIS CT WITHOUT CONTRAST,72192,351,1946.75
101803,CT HEAD CT WITHOUT CONTRAST,70450,351,915.50
101804,CT HEAD CT WITH CONTRAST,70460,351,805.00
101805,CT CHEST CT WITHOUT CONTRAST,71250,351,2107.75
101806,CT CHEST CT WITH CONTRAST,71260,351,1586.50
101807,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,658.25
101808,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,2068.00
101809,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,595.75
101810,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1622.50
101811,CT PELVIS CT WITHOUT CONTRAST,72192,351,1805.25
101812,CT HEAD CT WITHOUT CONTRAST,70450,351,1645.00
101813,CT HEAD CT WITH CONTRAST,70460,351,1825.75
101814,CT CHEST CT WITHOUT CONTRAST,71250,351,1013.50
101815,CT CHEST CT WITH CONTRAST,71260,351,786.00
101816,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,612.75
101817,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1966.50
101818,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1899.25
101819,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,2184.00
101820,CT PELVIS CT WITHOUT CONTRAST,72192,351,1428.75
101821,CT HEAD CT WITHOUT CONTRAST,70450,351,1632.50
101822,CT HEAD CT WITH CONTRAST,70460,351,1037.25
101823,CT CHEST CT WITHOUT CONTRAST,71250,351,1731.00
101824,CT CHEST CT WITH CONTRAST,71260,351,760.75
101825,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1706.50
101826,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1504.00
101827,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1773.75
101828,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,767.50
101829,CT PELVIS CT WITHOUT CONTRAST,72192,351,856.25
101830,CT HEAD CT WITHOUT CONTRAST,70450,351,1777.00
101831,CT HEAD CT WITH CONTRAST,70460,351,1136.75
101832,CT CHEST CT WITHOUT CONTRAST,71250,351,2152.50
101833,CT CHEST CT WITH CONTRAST,71260,351,1313.25
101834,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1646.00
101835,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,843.75
101836,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,2173.50
101837,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1789.00
101838,CT PELVIS CT WITHOUT CONTRAST,72192,351,1017.75
101839,CT HEAD CT WITHOUT CONTRAST,70450,351,966.50
101840,CT HEAD CT WITH CONTRAST,70460,351,858.25
101841,CT CHEST CT WITHOUT CONTRAST,71250,351,1176.00
101842,CT CHEST CT WITH CONTRAST,71260,351,1365.75
101843,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1159.50
101844,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1452.25
101845,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1833.00
101846,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1825.75
101847,CT PELVIS CT WITHOUT CONTRAST,72192,351,1333.50
101848,CT HEAD CT WITHOUT CONTRAST,70450,351,1416.00
101849,CT HEAD CT WITH CONTRAST,70460,351,579.75
101850,CT CHEST CT WITHOUT CONTRAST,71250,351,1651.50
101851,CT CHEST CT WITH CONTRAST,71260,351,2100.25
101852,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1858.00
101853,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,790.75
101854,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1869.50
101855,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,626.25
101856,CT PELVIS CT WITHOUT CONTRAST,72192,351,1986.00
101857,CT HEAD CT WITHOUT CONTRAST,70450,351,1777.75
101858,CT HEAD CT WITH CONTRAST,70460,351,1043.50
101859,CT CHEST CT WITHOUT CONTRAST,71250,351,998.00
101860,CT CHEST CT WITH CONTRAST,71260,351,702.75
101861,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,810.50
101862,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1401.25
101863,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,648.00
101864,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1637.75
101865,CT PELVIS CT WITHOUT CONTRAST,72192,351,1123.50
101866,CT HEAD CT WITHOUT CONTRAST,70450,351,1231.25
101867,CT HEAD CT WITH CONTRAST,70460,351,1670.00
101868,CT CHEST CT WITHOUT CONTRAST,71250,351,1891.75
101869,CT CHEST CT WITH CONTRAST,71260,351,1536.50
101870,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1037.00
101871,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1126.75
101872,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,733.50
101873,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,942.25
101874,CT PELVIS CT WITHOUT CONTRAST,72192,351,1587.00
101875,CT HEAD CT WITHOUT CONTRAST,70450,351,936.75
101876,CT HEAD CT WITH CONTRAST,70460,351,1096.50
101877,CT CHEST CT WITHOUT CONTRAST,71250,351,722.25
101878,CT CHEST CT WITH CONTRAST,71260,351,1531.00
101879,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,769.75
101880,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1865.50
101881,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1694.00
101882,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1625.75
101883,CT PELVIS CT WITHOUT CONTRAST,72192,351,1652.50
101884,CT HEAD CT WITHOUT CONTRAST,70450,351,1960.25
101885,CT HEAD CT WITH CONTRAST,70460,351,686.00
101886,CT CHEST CT WITHOUT CONTRAST,71250,351,1756.75
101887,CT CHEST CT WITH CONTRAST,71260,351,1059.50
101888,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1813.25
101889,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1509.00
